category,image,augmentation,label,predicted,match,selected_category,route_hint,route_confidence,component_count,line_count,fraction_line_count,foreground_fill_ratio,candidate_scores,router_reason,reject_info,layout_type,sympy_text,solver_answer,solver_error,token_count,low_confidence_count,unknown_count,failure_stage,failure_reason,warnings,top2_labels,top2_scores,decision_type,num_holes,aspect_ratio
printed_basic,printed_basic_001.png,none,1+2=3,1+2=3,True,printed_basic,printed_basic,0.560,6,0,0,0.2257,printed_basic:0.988:primary;printed_basic:0.988:cross_validation;printed_decimal_negative:reject:route_prior:skipped;printed_2d_layout:reject:route_prior:skipped;handwritten_basic:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=printed_basic; route_confidence=0.56; selected printed_basic; score=0.988; cross_validate=0.45, complexity=0.17, confidence=0.16; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 648, 'height': 160, 'aspect_ratio': 4.05, 'foreground_components': 6, 'left_tall_components': 2, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.1136, 'foreground_fill_ratio': 0.2257, 'vertical_symmetry': 0.9859, 'component_height_variance': 0.6148, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.8234, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0054}",printed_decimal_negative:route_prior:structure route selected printed_basic | printed_2d_layout:route_prior:structure route selected printed_basic | handwritten_basic:route_prior:structure route selected printed_basic | calculus:route_prior:structure route selected printed_basic,row,1+2**=3,,,5,0,0,,,"auto route hint: printed_basic confidence=0.56 | auto selected category: printed_basic | auto router reason: route_hint=printed_basic; route_confidence=0.56; selected printed_basic; score=0.988; cross_validate=0.45, complexity=0.17, confidence=0.16; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 648, 'height': 160, 'aspect_ratio': 4.05, 'foreground_components': 6, 'left_tall_components': 2, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.1136, 'foreground_fill_ratio': 0.2257, 'vertical_symmetry': 0.9859, 'component_height_variance': 0.6148, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.8234, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0054}",,,,,
printed_decimal_negative,printed_decimal_negative_006.png,none,-1+3=2,-1+3=2,True,printed_decimal_negative,printed_basic,0.560,7,0,0,0.2320,printed_decimal_negative:1.172:primary;printed_decimal_negative:1.172:cross_validation;printed_basic:reject:route_prior:skipped;printed_2d_layout:reject:route_prior:skipped;handwritten_basic:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=printed_basic; route_confidence=0.56; selected printed_decimal_negative; score=1.172; cross_validate=0.45, confidence=0.25, complexity=0.17; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 663, 'height': 156, 'aspect_ratio': 4.25, 'foreground_components': 7, 'left_tall_components': 2, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.114, 'foreground_fill_ratio': 0.232, 'vertical_symmetry': 0.9637, 'component_height_variance': 0.7141, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.5506, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0052}",printed_basic:route_prior:structure route selected printed_basic | printed_2d_layout:route_prior:structure route selected printed_basic | handwritten_basic:route_prior:structure route selected printed_basic | calculus:route_prior:structure route selected printed_basic,row,-1+3**=2,,,6,0,0,,,"auto route hint: printed_basic confidence=0.56 | auto selected category: printed_decimal_negative | auto router reason: route_hint=printed_basic; route_confidence=0.56; selected printed_decimal_negative; score=1.172; cross_validate=0.45, confidence=0.25, complexity=0.17; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 663, 'height': 156, 'aspect_ratio': 4.25, 'foreground_components': 7, 'left_tall_components': 2, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.114, 'foreground_fill_ratio': 0.232, 'vertical_symmetry': 0.9637, 'component_height_variance': 0.7141, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.5506, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0052}",,,,,
printed_decimal_negative,printed_decimal_negative_007.png,none,5-(-2)=7,5-(-2)=7,True,printed_decimal_negative,printed_basic,0.560,9,0,0,0.1996,printed_decimal_negative:1.198:primary;printed_decimal_negative:1.198:cross_validation;printed_basic:reject:route_prior:skipped;printed_2d_layout:reject:route_prior:skipped;handwritten_basic:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=printed_basic; route_confidence=0.56; selected printed_decimal_negative; score=1.198; cross_validate=0.45, confidence=0.27, complexity=0.18; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 637, 'height': 172, 'aspect_ratio': 3.7035, 'foreground_components': 9, 'left_tall_components': 2, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.1435, 'foreground_fill_ratio': 0.1996, 'vertical_symmetry': 0.803, 'component_height_variance': 0.753, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.9413, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0057}",printed_basic:route_prior:structure route selected printed_basic | printed_2d_layout:route_prior:structure route selected printed_basic | handwritten_basic:route_prior:structure route selected printed_basic | calculus:route_prior:structure route selected printed_basic,row,5**-(**-2)**=7,,,8,0,0,,,"auto route hint: printed_basic confidence=0.56 | auto selected category: printed_decimal_negative | auto router reason: route_hint=printed_basic; route_confidence=0.56; selected printed_decimal_negative; score=1.198; cross_validate=0.45, confidence=0.27, complexity=0.18; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 637, 'height': 172, 'aspect_ratio': 3.7035, 'foreground_components': 9, 'left_tall_components': 2, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.1435, 'foreground_fill_ratio': 0.1996, 'vertical_symmetry': 0.803, 'component_height_variance': 0.753, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.9413, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0057}",,,,,
printed_decimal_negative,printed_decimal_negative_008.png,none,-3x4=-12,-3x4=-12,True,printed_decimal_negative,printed_basic,0.595,9,0,0,0.2366,printed_decimal_negative:1.076:primary;printed_decimal_negative:1.076:cross_validation;printed_basic:reject:route_prior:skipped;printed_2d_layout:reject:route_prior:skipped;handwritten_basic:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=printed_basic; route_confidence=0.59; selected printed_decimal_negative; score=1.076; cross_validate=0.45, complexity=0.18, structure=0.15; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 853, 'height': 156, 'aspect_ratio': 5.4679, 'foreground_components': 9, 'left_tall_components': 2, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.1127, 'foreground_fill_ratio': 0.2366, 'vertical_symmetry': 0.9186, 'component_height_variance': 0.738, 'horizontal_run_count': 1, 'left_right_density_ratio': 1.1434, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0041}",printed_basic:route_prior:structure route selected printed_basic | printed_2d_layout:route_prior:structure route selected printed_basic | handwritten_basic:route_prior:structure route selected printed_basic | calculus:route_prior:structure route selected printed_basic,row,-3x4**=-12,,,8,0,0,,,"auto route hint: printed_basic confidence=0.59 | auto selected category: printed_decimal_negative | auto router reason: route_hint=printed_basic; route_confidence=0.59; selected printed_decimal_negative; score=1.076; cross_validate=0.45, complexity=0.18, structure=0.15; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 853, 'height': 156, 'aspect_ratio': 5.4679, 'foreground_components': 9, 'left_tall_components': 2, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.1127, 'foreground_fill_ratio': 0.2366, 'vertical_symmetry': 0.9186, 'component_height_variance': 0.738, 'horizontal_run_count': 1, 'left_right_density_ratio': 1.1434, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0041}",,,,,
printed_decimal_negative,printed_decimal_negative_009.png,none,-8÷2=-4,-8÷2=-4,True,printed_decimal_negative,printed_basic,0.525,10,0,0,0.2483,printed_decimal_negative:1.122:primary;printed_decimal_negative:1.122:cross_validation;printed_basic:reject:route_prior:skipped;printed_2d_layout:reject:route_prior:skipped;handwritten_basic:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=printed_basic; route_confidence=0.52; selected printed_decimal_negative; score=1.122; cross_validate=0.45, confidence=0.23, structure=0.15; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 738, 'height': 160, 'aspect_ratio': 4.6125, 'foreground_components': 10, 'left_tall_components': 1, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 4, 'edge_roughness': 0.1145, 'foreground_fill_ratio': 0.2483, 'vertical_symmetry': 0.8625, 'component_height_variance': 1.0374, 'horizontal_run_count': 1, 'left_right_density_ratio': 1.0576, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0051}",printed_basic:route_prior:structure route selected printed_basic | printed_2d_layout:route_prior:structure route selected printed_basic | handwritten_basic:route_prior:structure route selected printed_basic | calculus:route_prior:structure route selected printed_basic,row,-8/2=**-4,,,7,0,0,,,"auto route hint: printed_basic confidence=0.52 | auto selected category: printed_decimal_negative | auto router reason: route_hint=printed_basic; route_confidence=0.52; selected printed_decimal_negative; score=1.122; cross_validate=0.45, confidence=0.23, structure=0.15; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 738, 'height': 160, 'aspect_ratio': 4.6125, 'foreground_components': 10, 'left_tall_components': 1, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 4, 'edge_roughness': 0.1145, 'foreground_fill_ratio': 0.2483, 'vertical_symmetry': 0.8625, 'component_height_variance': 1.0374, 'horizontal_run_count': 1, 'left_right_density_ratio': 1.0576, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0051}",,,,,
printed_decimal_negative,printed_decimal_negative_010.png,none,(-2)+(-3)=-5,(-2)+(-3)=-5,True,printed_decimal_negative,printed_basic,0.595,13,0,0,0.1978,printed_decimal_negative:1.196:primary;printed_decimal_negative:1.196:cross_validation;printed_basic:reject:route_prior:skipped;printed_2d_layout:reject:route_prior:skipped;handwritten_basic:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=printed_basic; route_confidence=0.59; selected printed_decimal_negative; score=1.196; cross_validate=0.45, confidence=0.26, complexity=0.18; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 926, 'height': 172, 'aspect_ratio': 5.3837, 'foreground_components': 13, 'left_tall_components': 3, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.143, 'foreground_fill_ratio': 0.1978, 'vertical_symmetry': 0.8348, 'component_height_variance': 0.7013, 'horizontal_run_count': 2, 'left_right_density_ratio': 1.0039, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0037}",printed_basic:route_prior:structure route selected printed_basic | printed_2d_layout:route_prior:structure route selected printed_basic | handwritten_basic:route_prior:structure route selected printed_basic | calculus:route_prior:structure route selected printed_basic,row,(**-2)**+(**-3)**=-5,,,12,0,0,,,"auto route hint: printed_basic confidence=0.59 | auto selected category: printed_decimal_negative | auto router reason: route_hint=printed_basic; route_confidence=0.59; selected printed_decimal_negative; score=1.196; cross_validate=0.45, confidence=0.26, complexity=0.18; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 926, 'height': 172, 'aspect_ratio': 5.3837, 'foreground_components': 13, 'left_tall_components': 3, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.143, 'foreground_fill_ratio': 0.1978, 'vertical_symmetry': 0.8348, 'component_height_variance': 0.7013, 'horizontal_run_count': 2, 'left_right_density_ratio': 1.0039, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0037}",,,,,
printed_decimal_negative,printed_decimal_negative_011.png,none,10.5-0.5=10,10.5-0.5=10,True,printed_decimal_negative,printed_basic,0.595,12,0,0,0.2642,printed_decimal_negative:1.150:primary;printed_decimal_negative:1.150:cross_validation;printed_basic:reject:route_prior:skipped;printed_2d_layout:reject:route_prior:skipped;handwritten_basic:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=printed_basic; route_confidence=0.59; selected printed_decimal_negative; score=1.150; cross_validate=0.45, confidence=0.22, complexity=0.18; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 1118, 'height': 156, 'aspect_ratio': 7.1667, 'foreground_components': 12, 'left_tall_components': 3, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.1092, 'foreground_fill_ratio': 0.2642, 'vertical_symmetry': 0.976, 'component_height_variance': 0.6818, 'horizontal_run_count': 1, 'left_right_density_ratio': 1.0474, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0032}",printed_basic:route_prior:structure route selected printed_basic | printed_2d_layout:route_prior:structure route selected printed_basic | handwritten_basic:route_prior:structure route selected printed_basic | calculus:route_prior:structure route selected printed_basic,row,10.5**-0.5**=10,,,11,0,0,,,"auto route hint: printed_basic confidence=0.59 | auto selected category: printed_decimal_negative | auto router reason: route_hint=printed_basic; route_confidence=0.59; selected printed_decimal_negative; score=1.150; cross_validate=0.45, confidence=0.22, complexity=0.18; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 1118, 'height': 156, 'aspect_ratio': 7.1667, 'foreground_components': 12, 'left_tall_components': 3, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.1092, 'foreground_fill_ratio': 0.2642, 'vertical_symmetry': 0.976, 'component_height_variance': 0.6818, 'horizontal_run_count': 1, 'left_right_density_ratio': 1.0474, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0032}",,,,,
printed_decimal_negative,printed_decimal_negative_012.png,none,-1.5+2=0.5,-1.5+2=0.5,True,printed_decimal_negative,printed_basic,0.595,11,0,0,0.2417,printed_decimal_negative:1.125:primary;printed_decimal_negative:1.125:cross_validation;printed_basic:reject:route_prior:skipped;printed_2d_layout:reject:route_prior:skipped;handwritten_basic:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=printed_basic; route_confidence=0.59; selected printed_decimal_negative; score=1.125; cross_validate=0.45, confidence=0.19, complexity=0.18; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 1023, 'height': 156, 'aspect_ratio': 6.5577, 'foreground_components': 11, 'left_tall_components': 2, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.1129, 'foreground_fill_ratio': 0.2417, 'vertical_symmetry': 0.9934, 'component_height_variance': 0.7345, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.6862, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0033}",printed_basic:route_prior:structure route selected printed_basic | printed_2d_layout:route_prior:structure route selected printed_basic | handwritten_basic:route_prior:structure route selected printed_basic | calculus:route_prior:structure route selected printed_basic,row,-1.5+2**=0.5,,,10,0,0,,,"auto route hint: printed_basic confidence=0.59 | auto selected category: printed_decimal_negative | auto router reason: route_hint=printed_basic; route_confidence=0.59; selected printed_decimal_negative; score=1.125; cross_validate=0.45, confidence=0.19, complexity=0.18; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 1023, 'height': 156, 'aspect_ratio': 6.5577, 'foreground_components': 11, 'left_tall_components': 2, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.1129, 'foreground_fill_ratio': 0.2417, 'vertical_symmetry': 0.9934, 'component_height_variance': 0.7345, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.6862, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0033}",,,,,
printed_decimal_negative,printed_decimal_negative_013.png,none,4.8÷2.4=2,4.8÷2.4=2,True,printed_decimal_negative,printed_basic,0.525,12,0,0,0.2642,printed_decimal_negative:1.037:primary;printed_decimal_negative:1.037:cross_validation;printed_basic:reject:route_prior:skipped;printed_2d_layout:reject:route_prior:skipped;handwritten_basic:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=printed_basic; route_confidence=0.52; selected printed_decimal_negative; score=1.037; cross_validate=0.45, complexity=0.15, structure=0.15; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 957, 'height': 160, 'aspect_ratio': 5.9813, 'foreground_components': 12, 'left_tall_components': 2, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 4, 'edge_roughness': 0.1123, 'foreground_fill_ratio': 0.2642, 'vertical_symmetry': 0.9022, 'component_height_variance': 0.8715, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.9933, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0039}",printed_basic:route_prior:structure route selected printed_basic | printed_2d_layout:route_prior:structure route selected printed_basic | handwritten_basic:route_prior:structure route selected printed_basic | calculus:route_prior:structure route selected printed_basic,row,4.8/2.4**=2,,,9,0,0,,,"auto route hint: printed_basic confidence=0.52 | auto selected category: printed_decimal_negative | auto router reason: route_hint=printed_basic; route_confidence=0.52; selected printed_decimal_negative; score=1.037; cross_validate=0.45, complexity=0.15, structure=0.15; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 957, 'height': 160, 'aspect_ratio': 5.9813, 'foreground_components': 12, 'left_tall_components': 2, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 4, 'edge_roughness': 0.1123, 'foreground_fill_ratio': 0.2642, 'vertical_symmetry': 0.9022, 'component_height_variance': 0.8715, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.9933, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0039}",,,,,
printed_decimal_negative,printed_decimal_negative_014.png,none,0.1+0.2=0.3,0.1+0.2=0.3,True,printed_decimal_negative,printed_basic,0.595,12,0,0,0.2514,printed_decimal_negative:1.098:primary;printed_decimal_negative:1.098:cross_validation;printed_basic:reject:route_prior:skipped;printed_2d_layout:reject:route_prior:skipped;handwritten_basic:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=printed_basic; route_confidence=0.59; selected printed_decimal_negative; score=1.098; cross_validate=0.45, complexity=0.18, confidence=0.16; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 1127, 'height': 156, 'aspect_ratio': 7.2244, 'foreground_components': 12, 'left_tall_components': 3, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.1095, 'foreground_fill_ratio': 0.2514, 'vertical_symmetry': 0.9754, 'component_height_variance': 0.6897, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.9062, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0031}",printed_basic:route_prior:structure route selected printed_basic | printed_2d_layout:route_prior:structure route selected printed_basic | handwritten_basic:route_prior:structure route selected printed_basic | calculus:route_prior:structure route selected printed_basic,row,0.1+0.2**=0.3,,,11,0,0,,,"auto route hint: printed_basic confidence=0.59 | auto selected category: printed_decimal_negative | auto router reason: route_hint=printed_basic; route_confidence=0.59; selected printed_decimal_negative; score=1.098; cross_validate=0.45, complexity=0.18, confidence=0.16; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 1127, 'height': 156, 'aspect_ratio': 7.2244, 'foreground_components': 12, 'left_tall_components': 3, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.1095, 'foreground_fill_ratio': 0.2514, 'vertical_symmetry': 0.9754, 'component_height_variance': 0.6897, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.9062, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0031}",,,,,
printed_decimal_negative,printed_decimal_negative_015.png,none,-6+1=-5,-6+1=-5,True,printed_decimal_negative,printed_basic,0.560,8,0,0,0.2326,printed_decimal_negative:1.193:primary;printed_decimal_negative:1.193:cross_validation;printed_basic:reject:route_prior:skipped;printed_2d_layout:reject:route_prior:skipped;handwritten_basic:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=printed_basic; route_confidence=0.56; selected printed_decimal_negative; score=1.193; cross_validate=0.45, confidence=0.27, complexity=0.18; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 736, 'height': 156, 'aspect_ratio': 4.7179, 'foreground_components': 8, 'left_tall_components': 2, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.1134, 'foreground_fill_ratio': 0.2326, 'vertical_symmetry': 0.9764, 'component_height_variance': 0.7948, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.8739, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0047}",printed_basic:route_prior:structure route selected printed_basic | printed_2d_layout:route_prior:structure route selected printed_basic | handwritten_basic:route_prior:structure route selected printed_basic | calculus:route_prior:structure route selected printed_basic,row,-6+1**=-5,,,7,0,0,,,"auto route hint: printed_basic confidence=0.56 | auto selected category: printed_decimal_negative | auto router reason: route_hint=printed_basic; route_confidence=0.56; selected printed_decimal_negative; score=1.193; cross_validate=0.45, confidence=0.27, complexity=0.18; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 736, 'height': 156, 'aspect_ratio': 4.7179, 'foreground_components': 8, 'left_tall_components': 2, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.1134, 'foreground_fill_ratio': 0.2326, 'vertical_symmetry': 0.9764, 'component_height_variance': 0.7948, 'horizontal_run_count': 1, 'left_right_density_ratio': 0.8739, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0047}",,,,,
printed_decimal_negative,printed_decimal_negative_016.png,none,3-5=-2,3-5=-2,True,printed_decimal_negative,printed_basic,0.560,7,1,0,0.2602,printed_decimal_negative:1.176:primary;printed_decimal_negative:1.176:cross_validation;printed_basic:reject:route_prior:skipped;printed_2d_layout:reject:route_prior:skipped;handwritten_basic:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=printed_basic; route_confidence=0.56; selected printed_decimal_negative; score=1.176; cross_validate=0.45, confidence=0.25, complexity=0.17; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 606, 'height': 156, 'aspect_ratio': 3.8846, 'foreground_components': 7, 'left_tall_components': 1, 'long_horizontal_lines': 1, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.1149, 'foreground_fill_ratio': 0.2602, 'vertical_symmetry': 0.9261, 'component_height_variance': 0.8768, 'horizontal_run_count': 1, 'left_right_density_ratio': 1.2486, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0061}",printed_basic:route_prior:structure route selected printed_basic | printed_2d_layout:route_prior:structure route selected printed_basic | handwritten_basic:route_prior:structure route selected printed_basic | calculus:route_prior:structure route selected printed_basic,row,3**-5**=-2,,,6,0,0,,,"auto route hint: printed_basic confidence=0.56 | auto selected category: printed_decimal_negative | auto router reason: route_hint=printed_basic; route_confidence=0.56; selected printed_decimal_negative; score=1.176; cross_validate=0.45, confidence=0.25, complexity=0.17; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 606, 'height': 156, 'aspect_ratio': 3.8846, 'foreground_components': 7, 'left_tall_components': 1, 'long_horizontal_lines': 1, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.1149, 'foreground_fill_ratio': 0.2602, 'vertical_symmetry': 0.9261, 'component_height_variance': 0.8768, 'horizontal_run_count': 1, 'left_right_density_ratio': 1.2486, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.0061}",,,,,
printed_decimal_negative,printed_decimal_negative_017.png,none,(-4)x(-2)=8,(-4)x(-2)=8,True,printed_decimal_negative,printed_basic,0.595,12,0,0,0.2124,printed_decimal_negative:1.108:primary;printed_decimal_negative:1.108:cross_validation;printed_basic:reject:route_prior:skipped;printed_2d_layout:reject:route_prior:skipped;handwritten_basic:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=printed_basic; route_confidence=0.59; selected printed_decimal_negative; score=1.108; cross_validate=0.45, complexity=0.18, confidence=0.17; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 863, 'height': 172, 'aspect_ratio': 5.0174, 'foreground_components': 12, 'left_tall_components': 3, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.1426, 'foreground_fill_ratio': 0.2124, 'vertical_symmetry': 0.8497, 'component_height_variance': 0.649, 'horizontal_run_count': 2, 'left_right_density_ratio': 0.9644, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.004}",printed_basic:route_prior:structure route selected printed_basic | printed_2d_layout:route_prior:structure route selected printed_basic | handwritten_basic:route_prior:structure route selected printed_basic | calculus:route_prior:structure route selected printed_basic,row,(**-4)**x(**-2)**=8,,,11,0,0,,,"auto route hint: printed_basic confidence=0.59 | auto selected category: printed_decimal_negative | auto router reason: route_hint=printed_basic; route_confidence=0.59; selected printed_decimal_negative; score=1.108; cross_validate=0.45, complexity=0.18, confidence=0.17; reason=narrow margin 0.00 vs printed_decimal_negative; features={'width': 863, 'height': 172, 'aspect_ratio': 5.0174, 'foreground_components': 12, 'left_tall_components': 3, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.1426, 'foreground_fill_ratio': 0.2124, 'vertical_symmetry': 0.8497, 'component_height_variance': 0.649, 'horizontal_run_count': 2, 'left_right_density_ratio': 0.9644, 'multi_scale_edge_ratio': 1.0, 'top_alignment_score': 0.004}",,,,,
