category,image,augmentation,label,predicted,match,selected_category,route_hint,route_confidence,component_count,line_count,fraction_line_count,foreground_fill_ratio,candidate_scores,router_reason,reject_info,layout_type,sympy_text,solver_answer,solver_error,token_count,low_confidence_count,unknown_count,failure_stage,failure_reason,warnings,top2_labels,top2_scores,decision_type,num_holes,aspect_ratio
printed_2d_layout,printed_2d_004.png,none,(x+1)/2,(x+1)/2,True,printed_2d_layout,calculus,0.860,5,4,1,0.1352,printed_2d_layout:1.371:fallback;calculus:-0.049:primary;printed_basic:reject:route_prior:skipped;printed_decimal_negative:reject:route_prior:skipped;handwritten_basic:reject:route_prior:skipped,"route_hint=calculus; route_confidence=0.86; selected printed_2d_layout; score=1.371; structure=1.15, complexity=0.25, low_confidence=-0.12; reason=calculus-like structure: tall left marker, fraction lines, or rough multi-part layout; features={'width': 268, 'height': 202, 'aspect_ratio': 1.3267, 'foreground_components': 5, 'left_tall_components': 0, 'long_horizontal_lines': 4, 'fraction_like_lines': 1, 'stacked_component_pairs': 2, 'edge_roughness': 0.258, 'foreground_fill_ratio': 0.1352}","calculus:semantic_validation:invalid syntax (<string>, line 1) | printed_basic:route_prior:structure route selected calculus | printed_decimal_negative:route_prior:structure route selected calculus | handwritten_basic:route_prior:structure route selected calculus",fraction,(x+1)/2,,,6,1,0,,,"auto route hint: calculus confidence=0.86 | auto selected category: printed_2d_layout | auto router reason: route_hint=calculus; route_confidence=0.86; selected printed_2d_layout; score=1.371; structure=1.15, complexity=0.25, low_confidence=-0.12; reason=calculus-like structure: tall left marker, fraction lines, or rough multi-part layout; features={'width': 268, 'height': 202, 'aspect_ratio': 1.3267, 'foreground_components': 5, 'left_tall_components': 0, 'long_horizontal_lines': 4, 'fraction_like_lines': 1, 'stacked_component_pairs': 2, 'edge_roughness': 0.258, 'foreground_fill_ratio': 0.1352}",,,,,
printed_2d_layout,printed_2d_005.png,none,x^2,x^2,True,printed_2d_layout,printed_2d_layout,0.840,2,1,0,0.1854,printed_2d_layout:1.014:primary;calculus:reject:fallback_not_needed:fallback;printed_basic:reject:fallback_not_needed:fallback;printed_decimal_negative:reject:fallback_not_needed:fallback;handwritten_basic:reject:route_prior:skipped,"route_hint=printed_2d_layout; route_confidence=0.84; selected printed_2d_layout; score=1.014; structure=1.15, low_confidence=-0.12, confidence=-0.12; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 135, 'height': 168, 'aspect_ratio': 0.8036, 'foreground_components': 2, 'left_tall_components': 0, 'long_horizontal_lines': 1, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1746, 'foreground_fill_ratio': 0.1854}",calculus:fallback_not_needed:primary route printed_2d_layout passed validation | printed_basic:fallback_not_needed:primary route printed_2d_layout passed validation | printed_decimal_negative:fallback_not_needed:primary route printed_2d_layout passed validation | handwritten_basic:route_prior:structure route selected printed_2d_layout,row,x**2,,,2,1,0,,,"auto route hint: printed_2d_layout confidence=0.84 | auto selected category: printed_2d_layout | auto router reason: route_hint=printed_2d_layout; route_confidence=0.84; selected printed_2d_layout; score=1.014; structure=1.15, low_confidence=-0.12, confidence=-0.12; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 135, 'height': 168, 'aspect_ratio': 0.8036, 'foreground_components': 2, 'left_tall_components': 0, 'long_horizontal_lines': 1, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1746, 'foreground_fill_ratio': 0.1854}",,,,,
printed_2d_layout,printed_2d_006.png,none,x^2+1,x^2+1,True,printed_2d_layout,printed_2d_layout,0.840,4,1,0,0.1470,printed_2d_layout:1.359:primary;calculus:reject:fallback_not_needed:fallback;printed_basic:reject:fallback_not_needed:fallback;printed_decimal_negative:reject:fallback_not_needed:fallback;handwritten_basic:reject:route_prior:skipped,"route_hint=printed_2d_layout; route_confidence=0.84; selected printed_2d_layout; score=1.359; structure=1.15, complexity=0.25, low_confidence=-0.12; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 338, 'height': 168, 'aspect_ratio': 2.0119, 'foreground_components': 4, 'left_tall_components': 0, 'long_horizontal_lines': 1, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.153, 'foreground_fill_ratio': 0.147}",calculus:fallback_not_needed:primary route printed_2d_layout passed validation | printed_basic:fallback_not_needed:primary route printed_2d_layout passed validation | printed_decimal_negative:fallback_not_needed:primary route printed_2d_layout passed validation | handwritten_basic:route_prior:structure route selected printed_2d_layout,row,x**2+1,,,4,1,0,,,"auto route hint: printed_2d_layout confidence=0.84 | auto selected category: printed_2d_layout | auto router reason: route_hint=printed_2d_layout; route_confidence=0.84; selected printed_2d_layout; score=1.359; structure=1.15, complexity=0.25, low_confidence=-0.12; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 338, 'height': 168, 'aspect_ratio': 2.0119, 'foreground_components': 4, 'left_tall_components': 0, 'long_horizontal_lines': 1, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.153, 'foreground_fill_ratio': 0.147}",,,,,
printed_2d_layout,printed_2d_007.png,none,2^3,2^3,True,printed_2d_layout,printed_2d_layout,0.840,2,3,0,0.2121,printed_2d_layout:1.487:primary;calculus:reject:fallback_not_needed:fallback;printed_basic:reject:fallback_not_needed:fallback;printed_decimal_negative:reject:fallback_not_needed:fallback;handwritten_basic:reject:route_prior:skipped,"route_hint=printed_2d_layout; route_confidence=0.84; selected printed_2d_layout; score=1.487; structure=1.15, confidence=0.24, complexity=0.10; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 142, 'height': 168, 'aspect_ratio': 0.8452, 'foreground_components': 2, 'left_tall_components': 0, 'long_horizontal_lines': 3, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1595, 'foreground_fill_ratio': 0.2121}",calculus:fallback_not_needed:primary route printed_2d_layout passed validation | printed_basic:fallback_not_needed:primary route printed_2d_layout passed validation | printed_decimal_negative:fallback_not_needed:primary route printed_2d_layout passed validation | handwritten_basic:route_prior:structure route selected printed_2d_layout,row,2**3,,,2,0,0,,,"auto route hint: printed_2d_layout confidence=0.84 | auto selected category: printed_2d_layout | auto router reason: route_hint=printed_2d_layout; route_confidence=0.84; selected printed_2d_layout; score=1.487; structure=1.15, confidence=0.24, complexity=0.10; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 142, 'height': 168, 'aspect_ratio': 0.8452, 'foreground_components': 2, 'left_tall_components': 0, 'long_horizontal_lines': 3, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1595, 'foreground_fill_ratio': 0.2121}",,,,,
printed_2d_layout,printed_2d_008.png,none,x_1+x_2,x_1+x_2,True,printed_2d_layout,printed_basic,0.680,5,0,0,0.2449,printed_2d_layout:1.093:fallback;printed_basic:-0.188:primary;printed_basic:-0.188:fallback;printed_decimal_negative:reject:route_prior:skipped;handwritten_basic:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=printed_basic; route_confidence=0.68; selected printed_2d_layout; score=1.093; structure=1.15, complexity=0.25, low_confidence=-0.24; reason=flat or mostly linear expression without strong two-dimensional markers; features={'width': 568, 'height': 136, 'aspect_ratio': 4.1765, 'foreground_components': 5, 'left_tall_components': 2, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1246, 'foreground_fill_ratio': 0.2449}",printed_basic:semantic_validation:unexpected token: * | printed_basic:semantic_validation:unexpected token: * | printed_decimal_negative:route_prior:structure route selected printed_basic | handwritten_basic:route_prior:structure route selected printed_basic | calculus:route_prior:structure route selected printed_basic,row,x_1+x_2,,,5,2,0,,,"auto route hint: printed_basic confidence=0.68 | auto selected category: printed_2d_layout | auto router reason: route_hint=printed_basic; route_confidence=0.68; selected printed_2d_layout; score=1.093; structure=1.15, complexity=0.25, low_confidence=-0.24; reason=flat or mostly linear expression without strong two-dimensional markers; features={'width': 568, 'height': 136, 'aspect_ratio': 4.1765, 'foreground_components': 5, 'left_tall_components': 2, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1246, 'foreground_fill_ratio': 0.2449}",,,,,
printed_2d_layout,printed_2d_009.png,none,a_1^2,a_1^2,True,printed_2d_layout,printed_2d_layout,0.840,3,10,0,0.2424,printed_2d_layout:1.473:primary;calculus:reject:fallback_not_needed:fallback;printed_basic:reject:fallback_not_needed:fallback;printed_decimal_negative:reject:fallback_not_needed:fallback;handwritten_basic:reject:route_prior:skipped,"route_hint=printed_2d_layout; route_confidence=0.84; selected printed_2d_layout; score=1.473; structure=1.15, confidence=0.22, complexity=0.10; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 143, 'height': 168, 'aspect_ratio': 0.8512, 'foreground_components': 3, 'left_tall_components': 0, 'long_horizontal_lines': 10, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.1752, 'foreground_fill_ratio': 0.2424}",calculus:fallback_not_needed:primary route printed_2d_layout passed validation | printed_basic:fallback_not_needed:primary route printed_2d_layout passed validation | printed_decimal_negative:fallback_not_needed:primary route printed_2d_layout passed validation | handwritten_basic:route_prior:structure route selected printed_2d_layout,row,a_1**2,,,3,0,0,,,"auto route hint: printed_2d_layout confidence=0.84 | auto selected category: printed_2d_layout | auto router reason: route_hint=printed_2d_layout; route_confidence=0.84; selected printed_2d_layout; score=1.473; structure=1.15, confidence=0.22, complexity=0.10; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 143, 'height': 168, 'aspect_ratio': 0.8512, 'foreground_components': 3, 'left_tall_components': 0, 'long_horizontal_lines': 10, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.1752, 'foreground_fill_ratio': 0.2424}",,,,,
printed_2d_layout,printed_2d_010.png,none,sqrt(9),sqrt(9),True,printed_2d_layout,printed_2d_layout,0.840,2,7,0,0.1950,printed_2d_layout:1.523:primary;calculus:reject:fallback_not_needed:fallback;printed_basic:reject:fallback_not_needed:fallback;printed_decimal_negative:reject:fallback_not_needed:fallback;handwritten_basic:reject:route_prior:skipped,"route_hint=printed_2d_layout; route_confidence=0.84; selected printed_2d_layout; score=1.523; structure=1.15, confidence=0.27, complexity=0.10; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 208, 'height': 172, 'aspect_ratio': 1.2093, 'foreground_components': 2, 'left_tall_components': 0, 'long_horizontal_lines': 7, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1574, 'foreground_fill_ratio': 0.195}",calculus:fallback_not_needed:primary route printed_2d_layout passed validation | printed_basic:fallback_not_needed:primary route printed_2d_layout passed validation | printed_decimal_negative:fallback_not_needed:primary route printed_2d_layout passed validation | handwritten_basic:route_prior:structure route selected printed_2d_layout,row,sqrt(9),,,1,0,0,,,"auto route hint: printed_2d_layout confidence=0.84 | auto selected category: printed_2d_layout | auto router reason: route_hint=printed_2d_layout; route_confidence=0.84; selected printed_2d_layout; score=1.523; structure=1.15, confidence=0.27, complexity=0.10; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 208, 'height': 172, 'aspect_ratio': 1.2093, 'foreground_components': 2, 'left_tall_components': 0, 'long_horizontal_lines': 7, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1574, 'foreground_fill_ratio': 0.195}",,,,,
printed_2d_layout,printed_2d_011.png,none,sqrt(x),sqrt(x),True,printed_2d_layout,printed_2d_layout,0.840,2,1,0,0.1618,printed_2d_layout:0.592:primary;calculus:-0.159:fallback;printed_basic:-1.658:fallback;printed_basic:-1.658:fallback;printed_decimal_negative:reject:route_prior:skipped;handwritten_basic:reject:route_prior:skipped,"route_hint=printed_2d_layout; route_confidence=0.84; selected printed_2d_layout; score=0.592; structure=1.15, confidence=-0.54, low_confidence=-0.12; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 199, 'height': 170, 'aspect_ratio': 1.1706, 'foreground_components': 2, 'left_tall_components': 0, 'long_horizontal_lines': 1, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1633, 'foreground_fill_ratio': 0.1618}",printed_basic:semantic_validation:unsupported characters: KNOUW | printed_basic:semantic_validation:unsupported characters: KNOUW | printed_decimal_negative:route_prior:structure route selected printed_2d_layout | handwritten_basic:route_prior:structure route selected printed_2d_layout,row,sqrt(x),,,1,1,0,,,"auto route hint: printed_2d_layout confidence=0.84 | auto selected category: printed_2d_layout | auto router reason: route_hint=printed_2d_layout; route_confidence=0.84; selected printed_2d_layout; score=0.592; structure=1.15, confidence=-0.54, low_confidence=-0.12; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 199, 'height': 170, 'aspect_ratio': 1.1706, 'foreground_components': 2, 'left_tall_components': 0, 'long_horizontal_lines': 1, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1633, 'foreground_fill_ratio': 0.1618}",,,,,
printed_2d_layout,printed_2d_012.png,none,sqrt(x+1),sqrt(x+1),True,printed_2d_layout,printed_2d_layout,0.840,4,1,0,0.1612,printed_2d_layout:1.220:primary;calculus:-0.571:fallback;printed_basic:-1.870:fallback;printed_basic:-1.870:fallback;printed_decimal_negative:reject:route_prior:skipped;handwritten_basic:reject:route_prior:skipped,"route_hint=printed_2d_layout; route_confidence=0.84; selected printed_2d_layout; score=1.220; structure=1.15, complexity=0.19, low_confidence=-0.12; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 421, 'height': 170, 'aspect_ratio': 2.4765, 'foreground_components': 4, 'left_tall_components': 0, 'long_horizontal_lines': 1, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1497, 'foreground_fill_ratio': 0.1612}","calculus:semantic_validation:invalid syntax (<string>, line 1) | printed_basic:semantic_validation:unsupported characters: KNOUW | printed_basic:semantic_validation:unsupported characters: KNOUW | printed_decimal_negative:route_prior:structure route selected printed_2d_layout | handwritten_basic:route_prior:structure route selected printed_2d_layout",row,sqrt(x+1),,,3,1,0,,,"auto route hint: printed_2d_layout confidence=0.84 | auto selected category: printed_2d_layout | auto router reason: route_hint=printed_2d_layout; route_confidence=0.84; selected printed_2d_layout; score=1.220; structure=1.15, complexity=0.19, low_confidence=-0.12; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 421, 'height': 170, 'aspect_ratio': 2.4765, 'foreground_components': 4, 'left_tall_components': 0, 'long_horizontal_lines': 1, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1497, 'foreground_fill_ratio': 0.1612}",,,,,
printed_2d_layout,printed_2d_013.png,none,sqrt(4)+2,sqrt(4)+2,True,printed_2d_layout,printed_2d_layout,0.840,4,2,0,0.1642,printed_2d_layout:1.504:primary;calculus:reject:fallback_not_needed:fallback;printed_basic:reject:fallback_not_needed:fallback;printed_decimal_negative:reject:fallback_not_needed:fallback;handwritten_basic:reject:route_prior:skipped,"route_hint=printed_2d_layout; route_confidence=0.84; selected printed_2d_layout; score=1.504; structure=1.15, complexity=0.19, confidence=0.17; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 428, 'height': 170, 'aspect_ratio': 2.5176, 'foreground_components': 4, 'left_tall_components': 1, 'long_horizontal_lines': 2, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.148, 'foreground_fill_ratio': 0.1642}",calculus:fallback_not_needed:primary route printed_2d_layout passed validation | printed_basic:fallback_not_needed:primary route printed_2d_layout passed validation | printed_decimal_negative:fallback_not_needed:primary route printed_2d_layout passed validation | handwritten_basic:route_prior:structure route selected printed_2d_layout,row,sqrt(4)+2,,,3,0,0,,,"auto route hint: printed_2d_layout confidence=0.84 | auto selected category: printed_2d_layout | auto router reason: route_hint=printed_2d_layout; route_confidence=0.84; selected printed_2d_layout; score=1.504; structure=1.15, complexity=0.19, confidence=0.17; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 428, 'height': 170, 'aspect_ratio': 2.5176, 'foreground_components': 4, 'left_tall_components': 1, 'long_horizontal_lines': 2, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.148, 'foreground_fill_ratio': 0.1642}",,,,,
printed_2d_layout,printed_2d_014.png,none,x^2+y^2,x^2+y^2,True,printed_2d_layout,printed_2d_layout,0.840,5,1,0,0.1265,printed_2d_layout:1.371:primary;calculus:reject:fallback_not_needed:fallback;printed_basic:reject:fallback_not_needed:fallback;printed_decimal_negative:reject:fallback_not_needed:fallback;handwritten_basic:reject:route_prior:skipped,"route_hint=printed_2d_layout; route_confidence=0.84; selected printed_2d_layout; score=1.371; structure=1.15, complexity=0.25, low_confidence=-0.12; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 364, 'height': 178, 'aspect_ratio': 2.0449, 'foreground_components': 5, 'left_tall_components': 0, 'long_horizontal_lines': 1, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.2056, 'foreground_fill_ratio': 0.1265}",calculus:fallback_not_needed:primary route printed_2d_layout passed validation | printed_basic:fallback_not_needed:primary route printed_2d_layout passed validation | printed_decimal_negative:fallback_not_needed:primary route printed_2d_layout passed validation | handwritten_basic:route_prior:structure route selected printed_2d_layout,row,x**2+y**2,,,5,1,0,,,"auto route hint: printed_2d_layout confidence=0.84 | auto selected category: printed_2d_layout | auto router reason: route_hint=printed_2d_layout; route_confidence=0.84; selected printed_2d_layout; score=1.371; structure=1.15, complexity=0.25, low_confidence=-0.12; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 364, 'height': 178, 'aspect_ratio': 2.0449, 'foreground_components': 5, 'left_tall_components': 0, 'long_horizontal_lines': 1, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.2056, 'foreground_fill_ratio': 0.1265}",,,,,
printed_2d_layout,printed_2d_015.png,none,1/(x+1),1/(x+1),True,printed_2d_layout,calculus,0.860,6,2,1,0.1189,printed_2d_layout:1.337:fallback;calculus:-0.539:primary;printed_basic:reject:route_prior:skipped;printed_decimal_negative:reject:route_prior:skipped;handwritten_basic:reject:route_prior:skipped,"route_hint=calculus; route_confidence=0.86; selected printed_2d_layout; score=1.337; structure=1.15, complexity=0.25, low_confidence=-0.12; reason=calculus-like structure: tall left marker, fraction lines, or rough multi-part layout; features={'width': 271, 'height': 202, 'aspect_ratio': 1.3416, 'foreground_components': 6, 'left_tall_components': 0, 'long_horizontal_lines': 2, 'fraction_like_lines': 1, 'stacked_component_pairs': 5, 'edge_roughness': 0.2774, 'foreground_fill_ratio': 0.1189}","calculus:semantic_validation:invalid syntax (<string>, line 1) | printed_basic:route_prior:structure route selected calculus | printed_decimal_negative:route_prior:structure route selected calculus | handwritten_basic:route_prior:structure route selected calculus",fraction,1/(x+1),,,6,1,0,,,"auto route hint: calculus confidence=0.86 | auto selected category: printed_2d_layout | auto router reason: route_hint=calculus; route_confidence=0.86; selected printed_2d_layout; score=1.337; structure=1.15, complexity=0.25, low_confidence=-0.12; reason=calculus-like structure: tall left marker, fraction lines, or rough multi-part layout; features={'width': 271, 'height': 202, 'aspect_ratio': 1.3416, 'foreground_components': 6, 'left_tall_components': 0, 'long_horizontal_lines': 2, 'fraction_like_lines': 1, 'stacked_component_pairs': 5, 'edge_roughness': 0.2774, 'foreground_fill_ratio': 0.1189}",,,,,
printed_2d_layout,printed_2d_016.png,none,(x^2+1)/2,(x^2+1)/2,True,printed_2d_layout,calculus,0.860,6,3,1,0.1126,printed_2d_layout:1.379:fallback;calculus:-0.706:primary;printed_basic:reject:route_prior:skipped;printed_decimal_negative:reject:route_prior:skipped;handwritten_basic:reject:route_prior:skipped,"route_hint=calculus; route_confidence=0.86; selected printed_2d_layout; score=1.379; structure=1.15, complexity=0.25, low_confidence=-0.12; reason=calculus-like structure: tall left marker, fraction lines, or rough multi-part layout; features={'width': 277, 'height': 208, 'aspect_ratio': 1.3317, 'foreground_components': 6, 'left_tall_components': 0, 'long_horizontal_lines': 3, 'fraction_like_lines': 1, 'stacked_component_pairs': 2, 'edge_roughness': 0.3033, 'foreground_fill_ratio': 0.1126}",printed_basic:route_prior:structure route selected calculus | printed_decimal_negative:route_prior:structure route selected calculus | handwritten_basic:route_prior:structure route selected calculus,fraction,(x**2+1)/2,,,7,1,0,,,"auto route hint: calculus confidence=0.86 | auto selected category: printed_2d_layout | auto router reason: route_hint=calculus; route_confidence=0.86; selected printed_2d_layout; score=1.379; structure=1.15, complexity=0.25, low_confidence=-0.12; reason=calculus-like structure: tall left marker, fraction lines, or rough multi-part layout; features={'width': 277, 'height': 208, 'aspect_ratio': 1.3317, 'foreground_components': 6, 'left_tall_components': 0, 'long_horizontal_lines': 3, 'fraction_like_lines': 1, 'stacked_component_pairs': 2, 'edge_roughness': 0.3033, 'foreground_fill_ratio': 0.1126}",,,,,
printed_2d_layout,printed_2d_017.png,none,sqrt(x^2+1),sqrt(x^2+1),True,printed_2d_layout,printed_2d_layout,0.840,5,2,0,0.1374,printed_2d_layout:1.258:primary;calculus:reject:fallback_not_needed:fallback;printed_basic:reject:fallback_not_needed:fallback;printed_decimal_negative:reject:fallback_not_needed:fallback;handwritten_basic:reject:route_prior:skipped,"route_hint=printed_2d_layout; route_confidence=0.84; selected printed_2d_layout; score=1.258; structure=1.15, complexity=0.20, low_confidence=-0.12; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 426, 'height': 180, 'aspect_ratio': 2.3667, 'foreground_components': 5, 'left_tall_components': 0, 'long_horizontal_lines': 2, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1822, 'foreground_fill_ratio': 0.1374}",calculus:fallback_not_needed:primary route printed_2d_layout passed validation | printed_basic:fallback_not_needed:primary route printed_2d_layout passed validation | printed_decimal_negative:fallback_not_needed:primary route printed_2d_layout passed validation | handwritten_basic:route_prior:structure route selected printed_2d_layout,row,sqrt(x**2+1),,,4,1,0,,,"auto route hint: printed_2d_layout confidence=0.84 | auto selected category: printed_2d_layout | auto router reason: route_hint=printed_2d_layout; route_confidence=0.84; selected printed_2d_layout; score=1.258; structure=1.15, complexity=0.20, low_confidence=-0.12; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 426, 'height': 180, 'aspect_ratio': 2.3667, 'foreground_components': 5, 'left_tall_components': 0, 'long_horizontal_lines': 2, 'fraction_like_lines': 0, 'stacked_component_pairs': 0, 'edge_roughness': 0.1822, 'foreground_fill_ratio': 0.1374}",,,,,
printed_2d_layout,printed_2d_018.png,none,y=x^2,y=x^2,True,printed_2d_layout,printed_2d_layout,0.840,5,3,0,0.1367,printed_2d_layout:1.286:primary;calculus:reject:fallback_not_needed:fallback;printed_basic:reject:fallback_not_needed:fallback;printed_decimal_negative:reject:fallback_not_needed:fallback;handwritten_basic:reject:route_prior:skipped,"route_hint=printed_2d_layout; route_confidence=0.84; selected printed_2d_layout; score=1.286; structure=1.15, complexity=0.20, low_confidence=-0.12; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 315, 'height': 178, 'aspect_ratio': 1.7697, 'foreground_components': 5, 'left_tall_components': 1, 'long_horizontal_lines': 3, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.1887, 'foreground_fill_ratio': 0.1367}",calculus:fallback_not_needed:primary route printed_2d_layout passed validation | printed_basic:fallback_not_needed:primary route printed_2d_layout passed validation | printed_decimal_negative:fallback_not_needed:primary route printed_2d_layout passed validation | handwritten_basic:route_prior:structure route selected printed_2d_layout,row,y=x**2,,,4,1,0,,,"auto route hint: printed_2d_layout confidence=0.84 | auto selected category: printed_2d_layout | auto router reason: route_hint=printed_2d_layout; route_confidence=0.84; selected printed_2d_layout; score=1.286; structure=1.15, complexity=0.20, low_confidence=-0.12; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 315, 'height': 178, 'aspect_ratio': 1.7697, 'foreground_components': 5, 'left_tall_components': 1, 'long_horizontal_lines': 3, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.1887, 'foreground_fill_ratio': 0.1367}",,,,,
printed_2d_layout,printed_2d_019.png,none,x_1=2,x_1=2,True,printed_2d_layout,printed_basic,0.680,5,0,0,0.2272,printed_2d_layout:1.265:fallback;printed_basic:0.018:primary;printed_basic:0.018:fallback;printed_decimal_negative:reject:route_prior:skipped;handwritten_basic:reject:route_prior:skipped;calculus:reject:route_prior:skipped,"route_hint=printed_basic; route_confidence=0.68; selected printed_2d_layout; score=1.265; structure=1.15, complexity=0.20, low_confidence=-0.12; reason=flat or mostly linear expression without strong two-dimensional markers; features={'width': 441, 'height': 148, 'aspect_ratio': 2.9797, 'foreground_components': 5, 'left_tall_components': 2, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.1165, 'foreground_fill_ratio': 0.2272}",printed_basic:semantic_validation:unexpected token: * | printed_basic:semantic_validation:unexpected token: * | printed_decimal_negative:route_prior:structure route selected printed_basic | handwritten_basic:route_prior:structure route selected printed_basic | calculus:route_prior:structure route selected printed_basic,row,x_1=2,,,4,1,0,,,"auto route hint: printed_basic confidence=0.68 | auto selected category: printed_2d_layout | auto router reason: route_hint=printed_basic; route_confidence=0.68; selected printed_2d_layout; score=1.265; structure=1.15, complexity=0.20, low_confidence=-0.12; reason=flat or mostly linear expression without strong two-dimensional markers; features={'width': 441, 'height': 148, 'aspect_ratio': 2.9797, 'foreground_components': 5, 'left_tall_components': 2, 'long_horizontal_lines': 0, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.1165, 'foreground_fill_ratio': 0.2272}",,,,,
printed_2d_layout,printed_2d_020.png,none,y_2=3,y_2=3,True,printed_2d_layout,printed_2d_layout,0.840,5,3,0,0.1853,printed_2d_layout:1.588:primary;calculus:reject:fallback_not_needed:fallback;printed_basic:reject:fallback_not_needed:fallback;printed_decimal_negative:reject:fallback_not_needed:fallback;handwritten_basic:reject:route_prior:skipped,"route_hint=printed_2d_layout; route_confidence=0.84; selected printed_2d_layout; score=1.588; structure=1.15, confidence=0.24, complexity=0.20; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 380, 'height': 164, 'aspect_ratio': 2.3171, 'foreground_components': 5, 'left_tall_components': 1, 'long_horizontal_lines': 3, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.1546, 'foreground_fill_ratio': 0.1853}",calculus:fallback_not_needed:primary route printed_2d_layout passed validation | printed_basic:fallback_not_needed:primary route printed_2d_layout passed validation | printed_decimal_negative:fallback_not_needed:primary route printed_2d_layout passed validation | handwritten_basic:route_prior:structure route selected printed_2d_layout,row,y_2=3,,,4,0,0,,,"auto route hint: printed_2d_layout confidence=0.84 | auto selected category: printed_2d_layout | auto router reason: route_hint=printed_2d_layout; route_confidence=0.84; selected printed_2d_layout; score=1.588; structure=1.15, confidence=0.24, complexity=0.20; reason=two-dimensional structure detected from horizontal lines or stacked components; features={'width': 380, 'height': 164, 'aspect_ratio': 2.3171, 'foreground_components': 5, 'left_tall_components': 1, 'long_horizontal_lines': 3, 'fraction_like_lines': 0, 'stacked_component_pairs': 1, 'edge_roughness': 0.1546, 'foreground_fill_ratio': 0.1853}",,,,,
